INFO  2020-11-09 19:09:26,489 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs-ext/famfamfam-flags/dist/sprite/famfamfam-flags.min.css'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\libs-ext\famfamfam-flags\dist\sprite\famfamfam-flags.min.css'
INFO  2020-11-09 19:09:26,492 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Account/_Layout.css?v=pk1udUQR7bqKUWFxSnrnIl0MM8MH2Wu05p-zpysBQWI  
INFO  2020-11-09 19:09:26,494 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 30.0516ms 200 text/css
INFO  2020-11-09 19:09:26,497 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/css/style.css?v=xKbbeRspeJ53pjKRA3Bh5ZJLItu8Y58wlf6cER1IiIk  
INFO  2020-11-09 19:09:26,501 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 19.0091ms 200 text/css
INFO  2020-11-09 19:09:26,505 [11   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/jquery/jquery.js?v=WpOohJOqMqqyKL9FccASB9O0KwACQJpFTUBLTYOVvVU  
INFO  2020-11-09 19:09:26,509 [12   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/bootstrap/dist/js/bootstrap.bundle.js?v=pVreZ67fRaATygHF6T-gQtF1NI700W9kzeAivu6au9U  
INFO  2020-11-09 19:09:26,510 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/_Layout.css'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\view-resources\Views\Account\_Layout.css'
INFO  2020-11-09 19:09:26,513 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 22.6462ms 200 text/css
INFO  2020-11-09 19:09:26,520 [11   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/admin-lte/dist/js/adminlte.js?v=qXsDMEfG3xYx1TO9SCGpLfvQPdpKIo0nXVYYfcneIRk  
INFO  2020-11-09 19:09:26,532 [4    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/css/style.css'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\css\style.css'
INFO  2020-11-09 19:09:26,536 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/block-ui/jquery.blockUI.js?v=oQaw-JJuUcJQ9QVYMcFnPxICDT-hv8-kuxT2FNzTGhc  
INFO  2020-11-09 19:09:26,545 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/spin/spin.js?v=GySbz3oZXNlwoawo5PpYy0iM38B-q3jyi_HLw00uxy0  
INFO  2020-11-09 19:09:26,548 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 38.0703ms 200 text/css
INFO  2020-11-09 19:09:26,553 [5    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/spin/spin.js'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\libs\spin\spin.js'
INFO  2020-11-09 19:09:26,557 [4    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/jquery/jquery.js'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\libs\jquery\jquery.js'
INFO  2020-11-09 19:09:26,559 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 22.2371ms 200 application/javascript
INFO  2020-11-09 19:09:26,562 [12   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/bootstrap/dist/js/bootstrap.bundle.js'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\libs\bootstrap\dist\js\bootstrap.bundle.js'
INFO  2020-11-09 19:09:26,565 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs-ext/spin/jquery.spin.js?v=EG38bUU5b2M64hy9cNAzu_cQBEsiBYsDifOcoHqNd2k  
INFO  2020-11-09 19:09:26,568 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 66.2015ms 200 application/javascript
INFO  2020-11-09 19:09:26,570 [12   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 60.7536ms 200 application/javascript
INFO  2020-11-09 19:09:26,573 [5    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/block-ui/jquery.blockUI.js'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\libs\block-ui\jquery.blockUI.js'
INFO  2020-11-09 19:09:26,576 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/admin-lte/dist/js/adminlte.js'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\libs\admin-lte\dist\js\adminlte.js'
INFO  2020-11-09 19:09:26,578 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/sweetalert/sweetalert.min.js?v=KsRuvuRtUVvobe66OFtOQfjP8WA2SzYsmm4VPfMnxms  
INFO  2020-11-09 19:09:26,580 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 45.2756ms 200 application/javascript
INFO  2020-11-09 19:09:26,583 [14   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 59.728ms 200 application/javascript
INFO  2020-11-09 19:09:26,586 [10   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs-ext/spin/jquery.spin.js'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\libs-ext\spin\jquery.spin.js'
INFO  2020-11-09 19:09:26,589 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 27.5382ms 200 application/javascript
INFO  2020-11-09 19:09:26,593 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/toastr/toastr.min.js?v=yNbKY1y6h2rbVcQtf0b8lq4a-xpktyFc3pSYoGAY1qQ  
INFO  2020-11-09 19:09:26,595 [11   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/sweetalert/sweetalert.min.js'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\libs\sweetalert\sweetalert.min.js'
INFO  2020-11-09 19:09:26,598 [11   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 21.4626ms 200 application/javascript
INFO  2020-11-09 19:09:26,611 [11   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/moment/moment-with-locales.js?v=dgFbqbQVzjkZPQxWd8PBtzGiRBhChc4I2wO_q_s-Xeo  
INFO  2020-11-09 19:09:26,614 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.blockUI.js?v=vMuHbqHh635SKL2RG2qsGGCDyHg1yFeGqhPKpS34g4k  
INFO  2020-11-09 19:09:26,616 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/abp.js?v=3lLIPNQoGBxv9DWxtKwnvHr7Wlov-D0jo-NtjAdTenA  
INFO  2020-11-09 19:09:26,619 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.toastr.js?v=i3fsIGh0z3DXDbSa7f6TwsWonuZ8-OwELSrtH1jHbDA  
INFO  2020-11-09 19:09:26,622 [12   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.jquery.js?v=MEOC0fqxBbFCeeJ6VHFuw8-2C710gCRqjbvYcHoBdHU  
INFO  2020-11-09 19:09:26,625 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/toastr/toastr.min.js'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\libs\toastr\toastr.min.js'
INFO  2020-11-09 19:09:26,628 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 35.39ms 200 application/javascript
INFO  2020-11-09 19:09:26,639 [12   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.jquery.js'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\libs\abp-web-resources\Abp\Framework\scripts\libs\abp.jquery.js'
INFO  2020-11-09 19:09:26,642 [4    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.blockUI.js'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\libs\abp-web-resources\Abp\Framework\scripts\libs\abp.blockUI.js'
INFO  2020-11-09 19:09:26,644 [12   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 31.3729ms 200 application/javascript
INFO  2020-11-09 19:09:26,647 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 36.3189ms 200 application/javascript
INFO  2020-11-09 19:09:26,650 [9    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.toastr.js'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\libs\abp-web-resources\Abp\Framework\scripts\libs\abp.toastr.js'
INFO  2020-11-09 19:09:26,654 [13   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/abp-web-resources/Abp/Framework/scripts/abp.js'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\libs\abp-web-resources\Abp\Framework\scripts\abp.js'
INFO  2020-11-09 19:09:26,655 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.spin.js?v=djoKib6ssm5DDzbXLe5pD7ayfFg3siaoEk-BFYzQlvI  
INFO  2020-11-09 19:09:26,657 [13   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 45.2573ms 200 application/javascript
INFO  2020-11-09 19:09:26,661 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 41.5425ms 200 application/javascript
INFO  2020-11-09 19:09:26,664 [11   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/jquery-validate/jquery.validate.js?v=xLhce0FUawd11QSwrvXSwST0oHhOolNoH9cUXAcsIAg  
INFO  2020-11-09 19:09:26,668 [12   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.sweet-alert.js?v=Ta7OYgm62iNXMvVrH3f4y3WqUbGsHGBNvt0Zu0eIKtk  
INFO  2020-11-09 19:09:26,670 [4    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/libs/jquery-validate/jquery.validate.unobtrusive.js?v=XNNC8ESw29iopRLukVRazlP44TxnjGmEQanHJ5kHmtk  
INFO  2020-11-09 19:09:26,674 [5    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/abp-web-resources/Abp/Framework/scripts/libs/abp.spin.js'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\libs\abp-web-resources\Abp\Framework\scripts\libs\abp.spin.js'
INFO  2020-11-09 19:09:26,679 [5    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 25.1089ms 200 application/javascript
INFO  2020-11-09 19:09:26,682 [10   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/jquery-validate/jquery.validate.js'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\libs\jquery-validate\jquery.validate.js'
INFO  2020-11-09 19:09:26,685 [9    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/libs/jquery-validate/jquery.validate.unobtrusive.js'. Physical path: 'C:\Users\Lenova\source\repos\Armut\5.8.1\aspnet-core\src\Armut.Web.Mvc\wwwroot\libs\jquery-validate\jquery.validate.unobtrusive.js'
INFO  2020-11-09 19:09:26,688 [10   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 26.6489ms 200 application/javascript
INFO  2020-11-09 19:09:26,690 [11   ] Microsoft.AspNetCore.Hosting.Diagnostics - Request starting HTTP/1.1 GET http://localhost:62114/js/main.js?v=0nceVCqmCIyHsB4vtSHojbfo2rurnVKw_6uUFcl41jc  
INFO  2020-11-09 19:09:26,694 [9    ] Microsoft.AspNetCore.Hosting.Diagnostics - Request finished in 19.9228ms 200 application/javascript
